id	cluster_id	title_news	summary_bullets_news	timeline	details	graph	map	components	category	emoji	version_number	view_count	created_at	last_updated_at	published_at	components_order	num_sources	source	url	image_url	image_source	image_score	ai_final_score	five_ws	source_titles	interest_tags	image_ai_generated	image_background_color
12133	26349	**Trump Fed Pick Warsh** Earns **$1M+** from Trade Spat Firm	["**Kevin Warsh** serves on **Coupang** board since **2019**, earning **$325K** annually from the e-commerce giant", "Company faces **South Korean** investigation after data leak while **US investors** claim discrimination", "Trade tensions escalate as **Trump** raises duties on **Korean** imports to **25%** from **15%** this week"]	[{"date": "October 2019", "event": "Kevin Warsh joined Coupang's board, a Seattle-based e-commerce firm, as the company began facing scrutiny over its business practices and data security."}, {"date": "2021-2024", "event": "During this period, Kevin Warsh earned between US$285,000 and US$305,000 for his service on the board of UPS, a global shipping and logistics company."}, {"date": "Last Week", "event": "US Vice-President JD Vance and South Korean Prime Minister Kim Min-seok discussed concerns regarding a South Korean regulatory investigation into Coupang's practices."}]	[{"label": "Annual compensation", "value": "US$285,000", "value_unit": "USD"}, {"label": "Tariff increase", "value": "10%", "value_unit": "%"}, {"label": "Coupang founding", "value": "2010", "value_unit": "year"}]				Politics	📰	1	0	2026-01-31 04:46:11.367648+00	2026-01-31 04:46:11.367648+00	2026-01-31 04:46:11.280411+00	["timeline","details"]	1	The Straits Times	https://www.straitstimes.com/world/united-states/trumps-fed-pick-warsh-serves-on-board-of-coupang-firm-at-the-centre-of-us-south-korea-trade-spat	https://cassette.sphdigital.com.sg/image/straitstimes/c7e21bccf32929bdc8d0279eef572d6580e8dc2ae240c8e015df24867453b150	The Straits Times	79	840	{"who": "**Kevin Warsh**, **Trump's Fed** nominee", "why": "**Korean** probe after data leak sparks **US** discrimination claims", "what": "Board member of **Coupang**, trade spat company", "when": "Since **October 2019**, earning **$1M+** since **2020**", "where": "**US-South Korea** trade relations"}	[{"title": "Trump’s Fed pick Warsh serves on board of Coupang, firm at the centre of US-South Korea trade spat", "source": "The Straits Times"}]	["kevin warsh", "coupang", "donald trump", "trade war", "south korea", "e-commerce", "finance", "international trade"]	FALSE	
12132	26348	**Iran** Turmoil Threatens **Kashmiri** Students' Education	["Regional tensions and violent crackdowns disrupt internet communications and travel across **Iran**", "**Kashmiri** medical student **Ahnaf Ishaq** among those affected after traveling to study in **2023**", "Students face uncertain futures as affordable education options in culturally familiar nation disappear"]		[{"label": "Universities", "value": "50+ in Iran"}, {"label": "Internet shutdowns", "value": "3+ months"}, {"label": "Students abroad", "value": "1000s from Kashmir"}]		[{"city": "Tehran", "name": "University of Tehran", "type": "building", "country": "Iran", "coordinates": {"lat": 35.7234, "lng": 51.3973}, "description": "One of the major universities in Iran where Kashmiri students are enrolled."}, {"city": "Srinagar", "name": "Sher-i-Kashmir Institute of Medical Sciences", "type": "building", "country": "India", "coordinates": {"lat": 34.1242, "lng": 74.8139}, "description": "A medical institute in Kashmir from where many students seek education abroad."}]		World	📰	1	0	2026-01-31 04:26:14.474559+00	2026-01-31 04:26:14.474559+00	2026-01-31 04:26:14.342164+00	["details","map"]	1	Nikkei Asia	https://asia.nikkei.com/spotlight/iran-tensions/iran-turmoil-could-eliminate-kashmiris-already-limited-study-options	https://images.ft.com/v3/image/raw/https%3A%2F%2Fcms-image-bucket-productionv3-ap-northeast-1-a7d2.s3.ap-northeast-1.amazonaws.com%2Fimages%2F2%2F9%2F0%2F0%2F12080092-1-eng-GB%2F25728a17ff49-AP26029653142724.jpg?width=1260&fit=cover&gravity=faces&dpr=2&quality=medium&source=nar-cms&format=auto&height=630	Nikkei Asia	69	780	{"who": "**Kashmiri** students, **Ahnaf Ishaq** (**22-year-old** medical student)", "why": "Regional tensions disrupt communications and travel", "what": "Education disrupted by **Iran** turmoil and protests", "when": "**2023** onwards, following violent crackdowns", "where": "**Iran**, affecting students from **Kashmir**"}	[{"title": "Iran turmoil could eliminate Kashmiris' already limited study options", "source": "Nikkei Asia"}]	["iran", "kashmir", "education", "international students", "political unrest", "ahnaf ishaq", "middle east", "asia"]	FALSE	
12131	25942	**Iran** Builds Roofs Over **Nuclear Sites** After Bombings	["Satellite images reveal new roofs covering damaged buildings at **Isfahan** and **Natanz** facilities", "**Israel** and **US** bombed both nuclear sites during **12-day war** in June, causing heavy damage", "Coverings block satellite monitoring as **Iran** prevents **IAEA** inspectors from accessing sites"]	[{"date": "2003", "event": "The West and the IAEA assert that Iran had an organized nuclear weapons program until 2003, raising concerns about Iran's current nuclear ambitions and activities."}, {"date": "June 2025", "event": "Israel launched a 12-day war with Iran, during which the Natanz and Isfahan nuclear facilities were bombed, causing damage and prompting Iran to respond."}, {"date": "2025", "event": "The U.S. has moved the USS Abraham Lincoln and several guided-missile destroyers into the Middle East, increasing military presence amid escalating tensions in the region."}]	[{"label": "Enrichment level", "value": "60% uranium"}, {"label": "Natanz distance", "value": "220 km south"}, {"label": "War duration", "value": "12-day war"}]		[{"city": "Natanz", "name": "Natanz Enrichment Facility", "type": "military", "country": "Iran", "coordinates": {"lat": 33.5647, "lng": 51.7306}, "description": "Iranian uranium enrichment facility that was bombed during the 12-day war"}, {"city": "Isfahan", "name": "Isfahan Nuclear Technology Center", "type": "military", "country": "Iran", "coordinates": {"lat": 32.625, "lng": 51.675}, "description": "Iranian nuclear research site that was bombed during the 12-day war"}]		World	📰	1	0	2026-01-31 04:17:10.304684+00	2026-01-31 04:17:10.304684+00	2026-01-31 04:17:10.211482+00	["map","timeline","details"]	2	The Independent	https://www.independent.co.uk/news/israel-iran-international-atomic-energy-agency-natanz-isfahan-b2911148.html	https://s.abcnews.com/images/International/wirestory_d5c78b5fe974ec2fc338b8ad6d6a7d68_4x3_384.jpg	ABC News International	84	905	{"who": "**Iran**, **Israel**, **US**, **IAEA** inspectors", "why": "Obscuring salvage efforts, blocking satellite monitoring", "what": "Building roofs over **2** bombed nuclear facilities", "when": "Recent activity, sites bombed in **June**", "where": "**Isfahan** and **Natanz** nuclear facilities"}	[{"title": "Satellite photos show activity at Iran nuclear sites as tensions rise over protest crackdown", "source": "The Independent"}, {"title": "Satellite photos show activity at Iran nuclear sites as tensions rise over protest crackdown", "source": "ABC News International"}]	["iran", "nuclear sites", "iaea", "israel", "us", "middle east", "national security", "geopolitics"]	FALSE	
12129	26346	**Two GOP Senators** Block **$75B** ICE Funding Shift	["**Murkowski** and **Collins** join Democrats to redirect **ICE** funds to **Medicaid** in **49-51** vote", "**Sanders** amendment fails as Senate advances broader funding plan amid **Minneapolis** shooting backlash", "**DHS** funding lapses over weekend as House returns **Monday** to negotiate immigration reform package"]		[{"label": "ICE FY24 funding", "value": "$9.6 billion"}, {"label": "CBP FY24 budget", "value": "$19.6 billion"}, {"label": "ICE returns", "value": "2.32 million"}]		[{"city": "Minneapolis", "name": "Minneapolis City Hall", "type": "building", "country": "USA", "coordinates": {"lat": 44.9797, "lng": -93.2722}, "description": "Location near shootings involving federal immigration agents"}]		Politics	📰	1	0	2026-01-31 04:16:09.53249+00	2026-01-31 04:16:09.53249+00	2026-01-31 04:16:09.420909+00	["map","details"]	1	Newsweek	https://www.newsweek.com/two-republicans-just-voted-to-divert-billions-in-ice-funds-to-medicaid-11446701	https://assets.newsweek.com/wp-content/uploads/2026/01/GettyImages-2257017989_9b3f05.jpg?w=1200crop=1	Newsweek	85	855	{"who": "**GOP Senators Murkowski**, **Collins**, **Bernie Sanders**", "why": "**Minneapolis** shootings spark bipartisan **ICE** reform calls", "what": "Vote to redirect **$75B** from **ICE** to **Medicaid**", "when": "**Friday** vote, weekend funding lapse", "where": "**US Senate**, affects **DHS** agencies nationwide"}	[{"title": "Two Republicans Just Voted to Divert Billions in ICE Funds to Medicaid", "source": "Newsweek"}]	["gop", "senate", "medicaid", "immigration reform", "dhs", "ice", "murkowski", "collins"]	FALSE	
12128	26345	**Pentagon** Drops **Taiwan** From Defense Strategy Document	["New **US defense strategy** omits all references to **Taiwan**, contrasting sharply with **2022** version", "Previous strategy mentioned **Taiwan 8 times** and pledged support against **Beijing's** coercive actions", "**KMT legislator** warns island could become bargaining chip in **Trump-Xi** meeting planned for **April**"]		[{"label": "Defense budget", "value": "$886 billion"}, {"label": "Military personnel", "value": "1.3 million"}, {"label": "Navy ships", "value": "296 active"}]				Politics	📰	1	0	2026-01-31 04:06:38.986756+00	2026-01-31 04:06:38.986756+00	2026-01-31 04:06:38.890492+00	["details"]	1	South China Morning Post	https://www.scmp.com/news/china/politics/article/3341816/us-defence-strategy-omission-raises-alarm-taiwan-over-trumps-intentions?utm_source=rss_feed	https://cdn.i-scmp.com/sites/default/files/styles/1280x720/public/d8/images/canvas/2026/01/30/ee46fe02-04cf-4f8b-a2c8-8a221780e7bb_212e3367.jpg?itok=8U673lmZ&v=1769766624	South China Morning Post	70	870	{"who": "**Pentagon**, **Trump** administration, **Taiwan** officials", "why": "Trump seeks more harmonious **US-China** relations", "what": "Removes **Taiwan** references from defense strategy", "when": "New strategy released, **April** Trump-Xi meeting planned", "where": "**US** defense policy, **Taiwan Strait** region"}	[{"title": "US defence strategy omission raises alarm in Taiwan over Trump’s intentions", "source": "South China Morning Post"}]	["pentagon", "taiwan", "us defense strategy", "china", "kmt", "trump xi", "geopolitics", "national security"]	FALSE	
12125	26339	**Border Czar Homan** Defends **Minneapolis** Mission	["**Tom Homan** pushes back against claims **Trump** is backing off mass deportation promises", "**Border czar** sent to **Minneapolis** to replace Border Patrol commander **Greg Bovino**", "Mission aims to defuse **Minnesota** unrest while maintaining immigration enforcement stance"]		[{"label": "Border Patrol sectors", "value": "20 in US"}, {"label": "ICE budget", "value": "$8.4 billion"}, {"label": "ICE arrests", "value": "105,000 in 2023"}]		[{"city": "Minneapolis", "name": "Minneapolis City Hall", "type": "building", "country": "USA", "coordinates": {"lat": 44.9797, "lng": -93.2722}, "description": "Location of government meetings related to immigration enforcement."}]		Politics	📰	1	0	2026-01-31 03:37:27.880808+00	2026-01-31 03:37:27.880808+00	2026-01-31 03:37:27.740688+00	["map","details"]	1	Fox News Latest	https://www.foxnews.com/media/border-czar-tom-homan-sets-record-straight-about-his-mission-minneapolis	https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2026/01/931/523/tom-homan-2.jpg?ve=1&tl=1	Fox News Latest	70	830	{"who": "**Tom Homan**, President **Trump**", "why": "Counter claims of deportation policy retreat", "what": "Defends **Minneapolis** immigration mission", "when": "**Friday** interview on **Hannity**", "where": "**Minneapolis**, **Minnesota**"}	[{"title": "'Border czar' Tom Homan sets the record straight about his mission in Minneapolis", "source": "Fox News Latest"}]	["tom homan", "minneapolis", "immigration", "donald trump", "border patrol", "minnesota", "politics", "border security"]	FALSE	
12124	26337	**US** Considers State Guest Honor for **Japan PM** Visit	["**Donald Trump** administration weighs treating PM **Sanae Takaichi** as state guest during spring **US** visit", "Move aims to strengthen **US-Japan** ties ahead of Trump's planned **China** visit in **April**", "Visit scheduled around late **March** weekend but depends on Japan's **Feb 8** general election outcome"]	[{"date": "January 2017", "event": "Donald Trump assumes the U.S. presidency, signaling a potential shift in U.S. foreign policy and trade relations with key partners like Japan."}, {"date": "September 2020", "event": "Yoshihide Suga becomes Prime Minister of Japan, continuing close ties with the U.S. while navigating increasing regional tensions with China."}, {"date": "October 2021", "event": "Fumio Kishida becomes Prime Minister of Japan, emphasizing the importance of the U.S.-Japan alliance amid growing concerns over China's military assertiveness."}, {"date": "August 2023", "event": "Sanae Takaichi is appointed as the Minister for Economic Security in Japan, highlighting the country's focus on safeguarding critical technologies and supply chains."}]	[{"label": "Takaichi's age", "value": "63 years old"}, {"label": "House seats", "value": "465 seats"}, {"label": "Diet seats", "value": "710 seats"}]				Politics	📰	1	0	2026-01-31 03:36:56.736039+00	2026-01-31 03:36:56.736039+00	2026-01-31 03:36:56.619995+00	["details"]	1	The Japan Times	https://www.japantimes.co.jp/news/2026/01/31/japan/us-takaichi-state-guest/	https://www.japantimes.co.jp/japantimes/uploads/images/2026/01/31/520459.JPG	The Japan Times	85	865	{"who": "**Donald Trump** administration, PM **Sanae Takaichi**", "why": "Highlight close ties before Trump's **China** visit", "what": "Considering **state guest** treatment for Japan PM visit", "when": "Spring visit around late **March** weekend", "where": "**United States**"}	[{"title": "U.S. may treat Takaichi as state guest during spring visit", "source": "The Japan Times"}]	["donald trump", "sanae takaichi", "us-japan relations", "state visit", "china", "diplomacy", "politics", "international relations"]	FALSE	
12123	26336	**Epstein** Offered **Prince Andrew** Russian Woman in 2010	["Newly released **DOJ** emails show Epstein offering to introduce Andrew to **26-year-old** 'Irina'", "Contact occurred in **August 2010**, contradicting Andrew's claims he cut ties after **2006** probe", "Cache reveals **3 million** files implicating **Bill Gates**, **Elon Musk**, and **Lord Mandelson**"]	[{"date": "July 2019", "event": "Jeffrey Epstein was arrested on federal sex trafficking charges involving dozens of underage girls, renewing scrutiny of his powerful associates."}, {"date": "August 2019", "event": "Epstein was found dead in his Manhattan jail cell while awaiting trial, with his death ruled a suicide, though conspiracy theories persist."}, {"date": "December 2021", "event": "Ghislaine Maxwell, Epstein's longtime associate, was convicted on multiple federal charges for her role in recruiting and grooming underage girls."}]	[{"label": "Files in cache", "value": "3 million files"}, {"label": "Woman's age", "value": "26 years old"}, {"label": "Contact year", "value": "2010 year"}]				World	📰	1	0	2026-01-31 03:36:09.989242+00	2026-01-31 03:36:09.989242+00	2026-01-31 03:36:09.897006+00	["timeline","details"]	1	The Sydney Morning Herald	https://www.smh.com.au/world/europe/epstein-email-to-andrew-i-have-a-russian-friend-for-you-she-s-26-20260131-p5nyhe.html?ref=rss&utm_medium=rss&utm_source=rss_feed	https://static.ffx.io/images/$zoom_0.5295%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_12/t_crop_custom/q_86%2Cf_auto/96326b397a5bea3a06d07f2aab257b04657a9a82	The Sydney Morning Herald	65	830	{"who": "**Jeffrey Epstein**, **Prince Andrew**", "why": "Contradicts Andrew's timeline of cutting **Epstein** contact", "what": "Email offering introduction to **Russian woman**", "when": "**August 2010**, two years after conviction", "where": "**US**, email to 'The Duke' account"}	[{"title": "Epstein email to Andrew: I have a Russian friend for you. She’s 26", "source": "The Sydney Morning Herald"}]	["jeffrey epstein", "prince andrew", "sex trafficking", "department of justice", "bill gates", "elon musk", "crime", "politics"]	FALSE	
12121	26334	**Epstein Files** Reveal **3M** Pages, Expose Trump Ties	["Justice Department releases **3 million pages** of documents from **Jeffrey Epstein** investigation files", "**Elon Musk** and **Howard Lutnick** appear in emails discussing visits to **Epstein's island** in **2012**", "Democrats question redactions and whether **Trump officials** are withholding additional documents"]	[{"date": "July 2019", "event": "Jeffrey Epstein was arrested on federal sex trafficking charges involving dozens of underage girls, reopening investigations that had been closed for years."}, {"date": "December 2012", "event": "Howard Lutnick, who would later become Trump's commerce secretary, planned a visit to Jeffrey Epstein's private island, according to emails."}, {"date": "January 30, 2026", "event": "The US Justice Department released over 3 million pages of documents related to its investigation into Jeffrey Epstein, sparking renewed scrutiny."}]	[{"label": "Documents released", "value": "3 million pages"}, {"label": "Senate Vote Tally", "value": "71-29"}, {"label": "Epstein arrest", "value": "July 2019"}]		[{"city": "U.S. Virgin Islands", "name": "Little Saint James", "type": "landmark", "country": "USA", "coordinates": {"lat": 18.3358, "lng": -64.8963}, "description": "Private island owned by Jeffrey Epstein, location of alleged abuse."}]		Politics	📰	1	0	2026-01-31 03:27:52.611283+00	2026-01-31 03:27:52.611283+00	2026-01-31 03:27:52.510393+00	["timeline","details","map"]	1	The Guardian UK	https://www.theguardian.com/us-news/2026/jan/30/trump-administration-news-updates	https://i.guim.co.uk/img/media/826c1d7f4befd37d9c08908b9629bdfd6cd1aab8/543_0_6053_4845/master/6053.jpg?width=700&quality=85&auto=format&fit=max&s=fe62f2c133b98d94adeb25f3f2e0b1a5	The Guardian UK	99	875	{"who": "**US Justice Department**, **Elon Musk**, **Howard Lutnick**", "why": "Court-ordered release of **Jeffrey Epstein** case documents", "what": "Released **3M pages** of **Epstein** investigation files", "when": "**January 30**, long-awaited document dump", "where": "**US** and **UK** prominent figures exposed"}	[{"title": "Trump news at a glance: Epstein files release shows emails with Trump officials past and present", "source": "The Guardian UK"}]	["jeffrey epstein", "elon musk", "donald trump", "epstein island", "justice department", "legal documents", "politics", "crime"]	FALSE	
12120	26333	**Dutch Parties** Reach **Minority Coalition** Deal	["**Dutch** political parties finalize agreement to form new **minority government** after months of talks", "Coalition deal brings **Netherlands** closer to ending political uncertainty following recent elections", "New government structure signals shift in **Dutch** politics as parties adapt to fragmented parliament"]	[{"date": "March 2021", "event": "The Dutch general election resulted in a fragmented parliament, with no single party securing a majority, leading to complex coalition negotiations."}, {"date": "January 2022", "event": "After a record-breaking 299 days of negotiations, Mark Rutte formed his fourth coalition government, facing challenges from multiple parties with diverse agendas."}, {"date": "July 2023", "event": "Rutte's fourth cabinet collapsed due to disagreements over asylum policies, triggering snap elections and further political uncertainty in the Netherlands."}]	[{"unit": "seats", "label": "Parliament seats", "value": "150 total"}, {"unit": "date", "label": "Election date", "value": "November 2023"}, {"unit": "parties", "label": "Parties involved", "value": "4 parties"}]				Politics	📰	1	0	2026-01-31 03:27:26.172951+00	2026-01-31 03:27:26.172951+00	2026-01-31 03:27:25.988013+00	["details"]	1	Seeking Alpha	https://seekingalpha.com/article/4864630-dutch-parties-reach-minority-coalition-deal?source=feed_all_articles	https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1463770542/image_1463770542.jpg?io=getty-c-w1536	Seeking Alpha	69	820	{"who": "**Dutch** political parties", "why": "End political uncertainty after elections", "what": "Reach **minority coalition** government deal", "when": "Recently announced", "where": "**Netherlands**"}	[{"title": "Dutch Parties Reach Minority Coalition Deal", "source": "Seeking Alpha"}]	["netherlands", "dutch politics", "coalition government", "minority government", "political parties", "government", "europe"]	FALSE	
12118	26331	**Griffin** Warns Against Tap Water After **Atlanta** Fuel Spill	["**Georgia** city shuts water intakes from **Flint River** after fuel contamination from airport spill", "**Hartsfield-Jackson Airport** confirms **Friday** morning fuel leak with cleanup underway, cause unknown", "**20,000+** residents told to use bottled water while city tests safety and flushes system with backup supply"]		[{"label": "Water capacity", "value": "16 million gallons"}, {"label": "Water customers", "value": "15,000 accounts"}, {"label": "Fuel spilled", "value": "100+ gallons"}]		[{"city": "Atlanta", "name": "Hartsfield-Jackson Atlanta International Airport", "type": "transport", "country": "USA", "coordinates": {"lat": 33.6407, "lng": -84.4277}, "description": "Site of fuel spill that led to water intake shutdowns in Griffin, Georgia"}]		Health	📰	1	0	2026-01-31 03:26:16.87852+00	2026-01-31 03:26:16.87852+00	2026-01-31 03:26:16.790434+00	["map","details"]	1	The Independent	https://www.independent.co.uk/news/atlanta-flint-river-georgia-griffin-florida-b2911322.html	https://static.independent.co.uk/2026/01/31/03/Fuel_Spill_Contaminated_River_Georgia_22988.jpg?width=1200&auto=webp&crop=3%3A2	The Independent	70	885	{"who": "**Griffin** city, **Atlanta** airport officials", "why": "Fuel leak may have contaminated river water supply", "what": "Fuel spill contaminates **Flint River**, water warning issued", "when": "**Friday** morning spill, warning issued same day", "where": "**Atlanta** airport, **Griffin Georgia** (**20,000+** customers)"}	[{"title": "Georgia city warns against drinking tap water after Atlanta airport fuel spill", "source": "The Independent"}]	["atlanta", "georgia", "water contamination", "fuel spill", "hartsfield-jackson airport", "flint river", "environment", "public health"]	FALSE	
12117	26329	**Apple Watch** Detects **AFib** in 9.6% of High-Risk Patients	["Dutch study finds **Apple Watch** screening identifies atrial fibrillation in **9.6%** of stroke-risk patients", "**437 adults** wore watches for **6 months**, recording ECGs when feeling irregular heartbeats daily", "Most **AFib episodes** produced no symptoms, meaning patients wouldn't detect condition without monitoring"]		[{"label": "Study duration", "value": "6 months"}, {"label": "Adults monitored", "value": "437 people"}, {"label": "AFib detected", "value": "9.6%"}]				Health	📰	1	0	2026-01-31 03:17:40.682737+00	2026-01-31 03:17:40.682737+00	2026-01-31 03:17:40.586612+00	["details"]	1	The Straits Times	https://www.straitstimes.com/world/apple-watches-help-patients-monitor-a-common-heart-disorder	https://cassette.sphdigital.com.sg/image/straitstimes/5b69abcff8d669f413909134cef47a8e1956a77fb5ecd6edebd636d708b11563	The Straits Times	79	860	{"who": "**Dutch researchers**, **437** high-risk adults", "why": "AFib raises stroke risk but often goes undetected", "what": "**Apple Watch** AFib screening detects **9.6%** new cases", "when": "**6-month** study, published **January 2026**", "where": "**Netherlands**, Journal of American College of Cardiology"}	[{"title": "Apple watches help patients monitor a common heart disorder", "source": "The Straits Times"}]	["apple watch", "atrial fibrillation", "afib", "ecg", "cardiology", "wearable tech", "health", "medical research"]	FALSE	
12116	26328	**Japan** Tightens Election Security After **Abe** Shooting	["**Feb. 8** House of Representatives election implements enhanced security measures nationwide", "Third national vote since **former PM Shinzo Abe's** fatal shooting in **2022** prompted reforms", "Campaign rallies in **central Tokyo** proceed under heightened protection for senior political figures"]	[{"date": "July 8, 2022", "event": "Former Japanese Prime Minister Shinzo Abe was assassinated while giving a campaign speech in Nara, Japan, shocking the nation and the world."}, {"date": "August 2022", "event": "Japan's National Police Agency acknowledged security failings in Abe's assassination and announced plans to overhaul protection protocols for prominent figures."}, {"date": "April 2023", "event": "Japan implemented revised security guidelines for political events, including stricter rules for crowd control and closer coordination between police and event organizers."}]	[{"label": "Security budget increase", "value": "6.9 billion yen"}, {"label": "Police protection staff", "value": "30 officers"}, {"label": "Distance from VIP", "value": "1 meter"}]				Politics	📰	1	0	2026-01-31 03:09:31.595687+00	2026-01-31 03:09:31.595687+00	2026-01-31 03:09:31.491638+00	["details"]	1	Nikkei Asia	https://asia.nikkei.com/politics/japan-election/japan-tightens-security-for-feb.-8-election-in-wake-of-ex-pm-abe-shooting	https://images.ft.com/v3/image/raw/https%3A%2F%2Fcms-image-bucket-productionv3-ap-northeast-1-a7d2.s3.ap-northeast-1.amazonaws.com%2Fimages%2F3%2F6%2F3%2F3%2F12083363-2-eng-GB%2Ff26b03a021a7-photo_SXM2026012700003048.jpg?width=1260&fit=cover&gravity=faces&dpr=2&quality=medium&source=nar-cms&format=auto&height=630	Nikkei Asia	70	840	{"who": "**Japan**, senior political figures", "why": "Response to **Abe's** fatal shooting in **2022**", "what": "Tightened security for **Feb. 8** election", "when": "**February 8** election date", "where": "**Japan**, including **central Tokyo**"}	[{"title": "Japan tightens security for Feb. 8 election in wake of ex-PM Abe shooting", "source": "Nikkei Asia"}]	["japan", "shinzo abe", "election security", "tokyo", "politics", "government", "national security"]	FALSE	
12115	26327	**Australian Open 2026** Finals Feature **Aussie** Doubles Duo	["**Jason Kubler** and **Marc Polmans** compete in men's doubles final against **Harrison/Skupski** pair", "Evening blockbuster sees **Elena Rybakina** challenge world **No. 1 Aryna Sabalenka** for women's title", "**Melbourne Park** hosts dual finals day with **Australian** hopes riding on home doubles favorites"]	[{"date": "January 2023", "event": "Aryna Sabalenka wins her first Grand Slam singles title at the Australian Open, defeating Elena Rybakina in a thrilling three-set final."}, {"date": "January 2024", "event": "Jannik Sinner defeats Daniil Medvedev in the Australian Open final, securing his first Grand Slam title and signaling a new era in men's tennis."}, {"date": "January 2025", "event": "The Australian Open introduces new sustainability initiatives, including reducing single-use plastics and increasing renewable energy usage at Melbourne Park."}]	[{"label": "Prize money", "value": "$3.15 million"}, {"label": "Stadium capacity", "value": "15,000 seats"}, {"label": "Tournament duration", "value": "2 weeks"}]		[{"city": "Melbourne", "name": "Melbourne Park", "type": "venue", "country": "Australia", "coordinates": {"lat": -37.8206, "lng": 144.9783}, "description": "Home of the Australian Open, hosting the 2026 finals."}]		Sports	📰	1	0	2026-01-31 03:08:14.647209+00	2026-01-31 03:08:14.647209+00	2026-01-31 03:08:14.543903+00	["details"]	1	The Sydney Morning Herald	https://www.smh.com.au/sport/tennis/australian-open-2026-live-updates-aussie-stars-in-doubles-final-rybakina-takes-up-the-fight-to-sabalenka-20260130-p5nydm.html?ref=rss&utm_medium=rss&utm_source=rss_feed	https://static.ffx.io/images/$zoom_0.3026%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/98700e91ce7769274f9670c56c5c7e3cc1ee0e12	The Sydney Morning Herald	65	730	{"who": "**Kubler/Polmans**, **Rybakina**, **Sabalenka**", "why": "Championship titles and **Australian** doubles glory at stake", "what": "**Australian Open** doubles and singles finals", "when": "**Finals day 2026**, evening women's match", "where": "**Rod Laver Arena**, **Melbourne Park**"}	[{"title": "Australian Open 2026 LIVE updates: Aussie stars in doubles final; Rybakina takes up the fight to Sabalenka", "source": "The Sydney Morning Herald"}]	["australian open", "tennis", "jason kubler", "marc polmans", "elena rybakina", "arya sabalenka", "melbourne park", "australia"]	FALSE	
12112	26323	**ICE Agent** Charged After **Assault** on Activist	["Police investigation backs activist **Robert Held's** account of being assaulted while **filming** ICE agent", "Agent **Adam Saracco** initially denied being law enforcement, charged with **misdemeanor battery** last week", "Rare local enforcement action against federal agent highlights tensions over **immigrant detention** monitoring"]	[{"date": "2019", "event": "Ongoing protests and activism against ICE and immigrant detention centers gain momentum nationwide, highlighting concerns about human rights and transparency."}, {"date": "Late December [Year Unknown]", "event": "Robert Held followed Adam Saracco after the agent left the Broadview Processing Center, resulting in an altercation that led to subsequent investigation."}, {"date": "Last Week [Date Unknown]", "event": "Adam Saracco, an ICE agent, was charged with misdemeanor battery following an investigation into the altercation with Robert Held, sparking debate."}]	[{"label": "Agent's age", "value": "34 years"}, {"label": "Activist's age", "value": "63 years"}, {"label": "Bond amount", "value": "$2,500"}]		[{"city": "Brookfield", "name": "Parking lot near Broadview Processing Center", "type": "building", "country": "USA", "coordinates": {"lat": 41.8345, "lng": -87.8342}, "description": "Location of the altercation between ICE agent Adam Saracco and activist Robert Held"}]		Politics	📰	1	0	2026-01-31 03:06:11.307644+00	2026-01-31 03:06:11.307644+00	2026-01-31 03:06:10.987765+00	["map","details","timeline"]	1	The New York Times US	https://www.nytimes.com/2026/01/30/us/ice-agent-assault-charge.html	https://static01.nyt.com/images/2026/01/30/multimedia/30nat-ice-agent-jbqk/30nat-ice-agent-jbqk-mediumSquareAt3X.jpg	The New York Times US	99	810	{"who": "**ICE Agent Adam Saracco**, activist **Robert Held**", "why": "Activist was recording ICE activities at **Gov. Pritzker's** urging", "what": "Assault during filming, **battery** charges filed", "when": "Incident **late December**, charges filed **last week**", "where": "**Brookfield, Illinois** near detention center"}	[{"title": "Police Report Backs Activist’s Account in Clash With ICE Agent Near Chicago", "source": "The New York Times US"}]	["ice", "adam saracco", "robert held", "assault", "law enforcement", "immigration", "activism", "crime"]	FALSE	
